24876.000	24944.000	3600.000	0.255	-44236.800	0.000
24892.000	24944.000	3600.000	0.170	-44236.800	0.000
24908.000	24944.000	3600.000	0.174	-44236.800	0.000
24924.000	24944.000	3600.000	0.170	-44236.800	0.000
24940.000	24944.000	3600.000	0.215	-44236.800	0.000
24956.000	24944.000	3600.000	0.169	-44236.800	0.000
24972.000	24944.000	3600.000	0.192	-44236.800	0.000
24988.000	24944.000	3600.000	0.104	-44236.800	0.000
24300.000	24960.000	3600.000	0.267	-44236.800	0.000
24316.000	24960.000	3600.000	0.242	-44236.800	0.000
24332.000	24960.000	3600.000	0.133	-44236.800	0.000
24348.000	24960.000	3600.000	0.092	-44236.800	0.000
24364.000	24960.000	3600.000	0.154	-44236.800	0.000
24380.000	24960.000	3600.000	0.225	-44236.800	0.000
24396.000	24960.000	3600.000	0.179	-44236.800	0.000
24412.000	24960.000	3600.000	0.178	-44236.800	0.000
24428.000	24960.000	3600.000	0.136	-44236.800	0.000
24444.000	24960.000	3600.000	0.234	-44236.800	0.000
24460.000	24960.000	3600.000	0.342	-44236.800	0.000
24476.000	24960.000	3600.000	0.444	-44236.800	0.000
24492.000	24960.000	3600.000	0.529	-44236.800	0.000
24508.000	24960.000	3600.000	0.593	16885.489	0.000
24524.000	24960.000	3600.000	0.584	14279.370	0.000
24540.000	24960.000	3600.000	0.484	-44236.800	0.000
24556.000	24960.000	3600.000	0.274	-44236.800	0.000
24572.000	24960.000	3600.000	0.190	-44236.800	0.000
24588.000	24960.000	3600.000	0.118	-44236.800	0.000
24604.000	24960.000	3600.000	0.068	-44236.800	0.000
24620.000	24960.000	3600.000	0.137	-44236.800	0.000
24636.000	24960.000	3600.000	0.205	-44236.800	0.000
24652.000	24960.000	3600.000	0.147	-44236.800	0.000
24668.000	24960.000	3600.000	0.204	-44236.800	0.000
24684.000	24960.000	3600.000	0.140	-44236.800	0.000
24700.000	24960.000	3600.000	0.153	-44236.800	0.000
24716.000	24960.000	3600.000	0.264	-44236.800	0.000
24732.000	24960.000	3600.000	0.341	-44236.800	0.000
24748.000	24960.000	3600.000	0.225	-44236.800	0.000
24764.000	24960.000	3600.000	0.290	-44236.800	0.000
24780.000	24960.000	3600.000	0.493	-44236.800	0.000
24796.000	24960.000	3600.000	0.439	-44236.800	0.000
24812.000	24960.000	3600.000	0.353	-44236.800	0.000
24828.000	24960.000	3600.000	0.203	-44236.800	0.000
24844.000	24960.000	3600.000	0.208	-44236.800	0.000
24860.000	24960.000	3600.000	0.245	-44236.800	0.000
24876.000	24960.000	3600.000	0.157	-44236.800	0.000
24892.000	24960.000	3600.000	0.103	-44236.800	0.000
24908.000	24960.000	3600.000	0.065	-44236.800	0.000
24924.000	24960.000	3600.000	0.100	-44236.800	0.000
24940.000	24960.000	3600.000	0.228	-44236.800	0.000
24956.000	24960.000	3600.000	0.220	-44236.800	0.000
24972.000	24960.000	3600.000	0.179	-44236.800	0.000
